Student_id,Name,Physics_marks,Chemistry_marks,Math_marks,Aptitude_test,Total_percentage,Reservation_category
2300616,bachhu,48,80,77,69,68.5,SC
2300617,bachu,22,70,20,81,48.25,General
2300618,bada,69,80,64,73,71.5,EWS
2300619,badal,16,75,90,36,54.25,General
2300620,badami,22,45,28,94,47.25,SC
2300621,badan,63,73,89,43,67,General
2300622,badarjahan,56,35,53,43,46.75,General
2300623,badnath,62,80,29,91,65.5,General
2300624,badrealam,77,84,82,86,82.25,SC
2300625,badri,70,69,60,35,58.5,SC
2300626,badru,16,80,72,76,61,EWS
2300627,badrudeen,16,31,52,74,43.25,SC
2300628,badrulla,92,56,53,43,61,ST
2300629,badrunisha,77,25,36,37,43.75,EWS
2300630,badshya,100,16,74,19,52.25,ST
2300631,baga,48,89,72,60,67.25,SC
2300632,bagaram,75,57,81,38,62.75,EWS
2300633,bagdai,49,65,37,74,56.25,ST
2300634,bagga,68,18,84,52,55.5,General
2300635,baggusingh,22,94,50,60,56.5,General
2300636,bagwan,53,68,76,87,71,ST
2300637,bahadur,70,44,57,42,53.25,General
2300638,bahalen,75,68,29,84,64,SC
2300639,bahart,55,53,92,33,58.25,EWS
2300640,bahnu,42,25,22,31,30,ST
2300641,bahrat,42,80,63,91,69,EWS
2300642,bahwana,75,100,90,19,71,General
2300643,baichan,74,91,45,22,58,ST
2300644,baidnath,66,27,25,75,48.25,General
2300645,baijnath,51,27,61,70,52.25,ST
2300646,baita,45,67,77,63,63,EWS
2300647,bajinder,44,21,52,41,39.5,EWS
2300648,bajrang,35,45,74,29,45.75,General
2300649,bajrangi,29,81,31,66,51.75,SC
2300650,bajulal,60,56,83,21,55,EWS
2300651,bake,50,87,42,43,55.5,ST
2300652,bakhtvaar,55,57,57,100,67.25,ST
2300653,bakila,58,55,22,18,38.25,EWS
2300654,baksi,31,58,65,16,42.5,EWS
2300655,bal,100,100,96,72,92,EWS
2300656,bala,58,71,24,30,45.75,SC
2300657,balak,59,84,40,59,60.5,SC
2300658,balalia,36,21,62,96,53.75,ST
2300659,balam,75,32,84,99,72.5,SC
2300660,balaram,21,89,78,51,59.75,ST
2300661,balbeer,88,24,32,25,42.25,ST
2300662,balbir,51,52,41,99,60.75,EWS
2300663,balbiri,76,84,65,58,70.75,SC
2300664,balchand,60,94,45,22,55.25,SC
2300665,baldev,59,59,64,29,52.75,SC
2300666,baleshwar,49,77,68,17,52.75,EWS
2300667,baleshwer,86,55,98,21,65,SC
2300668,bali,42,81,90,100,78.25,ST
2300669,baliram,76,78,39,92,71.25,ST
2300670,baliya,53,48,37,77,53.75,EWS
2300671,baljeet,23,98,53,49,55.75,ST
2300672,baljinder,17,48,36,26,31.75,SC
2300673,balkishan,19,59,28,36,35.5,General
2300674,ballu,81,21,51,54,51.75,EWS
2300675,balmiki,82,80,75,29,66.5,SC
2300676,balraj,90,90,44,72,74,EWS
2300677,balram,37,85,22,24,42,EWS
2300678,balveer,62,37,76,92,66.75,EWS
2300679,balvinder,81,82,31,28,55.5,SC
2300680,balwan,53,47,18,68,46.5,ST
2300681,balwant,78,54,99,62,73.25,General
2300682,banarsi,96,50,31,89,66.5,ST
2300683,bandana,99,53,84,44,70,General
2300684,bandani,68,18,33,35,38.5,SC
2300685,bandu,62,71,92,64,72.25,ST
2300686,bangali,22,20,93,87,55.5,ST
2300687,banita,27,51,40,52,42.5,General
2300688,baniya,19,69,28,81,49.25,SC
2300689,banju,18,31,97,89,58.75,ST
2300690,bannu,70,75,66,50,65.25,General
2300691,banshi,99,45,22,52,54.5,EWS
2300692,bansi,95,94,47,17,63.25,EWS
2300693,bansilal,86,18,100,61,66.25,EWS
2300694,banti,74,26,20,25,36.25,General
2300695,bantu,46,30,63,53,48,ST
2300696,banty,50,40,48,97,58.75,General
2300697,banu,100,26,58,73,64.25,General
2300698,banwari,28,56,43,49,44,ST
2300699,banwarilal,68,25,56,43,48,EWS
2300700,bapu,21,51,30,15,29.25,General
2300701,barakha,59,93,83,93,82,EWS
2300702,barham,57,54,76,64,62.75,SC
2300703,barj,15,24,24,31,23.5,EWS
2300704,barjesh,40,88,56,37,55.25,General
2300705,barjraj,78,15,78,38,52.25,SC
2300706,barkat,78,95,57,51,70.25,SC
2300707,barkha,77,76,60,15,57,SC
2300708,barti,90,82,23,41,59,General
2300709,basant,37,22,71,78,52,ST
2300710,basanta,75,15,22,29,35.25,SC
2300711,basanti,17,44,17,64,35.5,EWS
2300712,bashanti,79,51,46,68,61,SC
2300713,bashudev,60,87,47,54,62,ST
2300714,basibul,43,86,30,84,60.75,ST
2300715,basiran,58,42,76,40,54,EWS
2300716,basnti,26,30,90,40,46.5,General
2300717,batasi,56,80,38,81,63.75,General
2300718,batloon,64,29,86,98,69.25,ST
2300719,bato,67,61,28,83,59.75,EWS
2300720,batu,17,53,76,23,42.25,General
2300721,batul,37,39,47,76,49.75,SC
2300722,baudi,90,63,27,25,51.25,General
2300723,bavita,58,74,37,79,62,EWS
2300724,bawan,69,66,20,39,48.5,EWS
2300725,beauty,91,96,100,61,87,SC
2300726,bebi,58,86,84,42,67.5,ST
2300727,beby,28,86,49,32,48.75,ST
2300728,bechan,94,65,99,90,87,ST
2300729,beekar,87,96,77,26,71.5,General
2300730,beena,79,65,26,80,62.5,General
2300731,beenu,58,96,17,38,52.25,EWS
2300732,beera,82,68,28,22,50,ST
2300733,beeram,65,65,76,62,67,ST
2300734,beeru,66,77,69,41,63.25,EWS
2300735,beeti,77,78,65,76,74,SC
2300736,beeuty,63,94,47,25,57.25,SC
2300737,begam,77,90,21,50,59.5,General
2300738,begraj,81,90,20,48,59.75,EWS
2300739,begum,88,97,46,26,64.25,General
2300740,begumpur,92,71,15,63,60.25,SC
2300741,belo,56,70,35,35,49,ST
2300742,benay,93,77,48,81,74.75,ST
2300743,beni,69,69,54,75,66.75,EWS
2300744,benjir,22,92,55,45,53.5,General
2300745,benu,94,98,51,68,77.75,General
2300746,beragi,58,90,46,46,60,ST
2300747,beti,90,68,48,37,60.75,SC
2300748,bhabhav,27,86,56,94,65.75,ST
2300749,bhabhiya,78,84,69,24,63.75,SC
2300750,bhaddal,49,69,48,24,47.5,SC
2300751,bhadur,42,70,97,33,60.5,General
2300752,bhag,46,67,61,20,48.5,EWS
2300753,bhagat,96,67,33,23,54.75,EWS
2300754,bhagay,19,67,83,53,55.5,General
2300755,bhagchand,22,72,98,47,59.75,EWS
2300756,bhaggo,73,74,57,94,74.5,EWS
2300757,bhagipuri,40,65,36,69,52.5,SC
2300758,bhagirath,34,70,53,49,51.5,EWS
2300759,bhagirathi,61,65,60,47,58.25,EWS
2300760,bhagvaan,60,91,70,30,62.75,General
2300761,bhagvati,25,77,62,98,65.5,EWS
2300762,bhagwan,68,88,16,43,53.75,SC
2300763,bhagwana,75,84,99,57,78.75,EWS
2300764,bhagwanaram,34,92,37,88,62.75,ST
2300765,bhagwanti,41,65,44,32,45.5,ST
2300766,bhagwat,90,70,90,59,77.25,SC
2300767,bhagwati,69,72,43,24,52,SC
2300768,bhagya,49,68,55,87,64.75,ST
2300769,bhahadur,20,96,88,44,62,EWS
2300770,bhajan,15,95,67,16,48.25,SC
2300771,bhajandeep,65,85,45,16,52.75,SC
2300772,bhajanlal,46,77,42,28,48.25,SC
2300773,bhajju,81,98,81,32,73,SC
2300774,bhakuni,32,71,62,67,58,SC
2300775,bhala,41,84,38,75,59.5,SC
2300776,bhalaram,21,82,95,91,72.25,EWS
2300777,bhan,45,67,26,66,51,SC
2300778,bhani,60,92,21,69,60.5,EWS
2300779,bhanmati,72,71,20,33,49,General
2300780,bhanu,58,75,43,99,68.75,ST
2300781,bhanumati,52,65,47,48,53,ST
2300782,bhanupriya,60,92,30,100,70.5,General
2300783,bhanvar,93,71,35,72,67.75,General
2300784,bhanwar,35,97,87,51,67.5,SC
2300785,bhanwari,48,97,35,30,52.5,General
2300786,bhanwer,91,81,72,32,69,SC
2300787,bhanweri,16,88,16,40,40,General
2300788,bharat,95,88,64,75,80.5,ST
2300789,bharati,20,69,81,18,47,ST
2300790,bharatlal,51,87,29,31,49.5,ST
2300791,bharkah,48,90,77,41,64,ST
2300792,bharkha,73,99,20,20,53,SC
2300793,bharma,98,98,47,35,69.5,ST
2300794,bhart,17,84,81,80,65.5,ST
2300795,bhartendu,42,81,21,75,54.75,General
2300796,bharti,99,82,86,68,83.75,EWS
2300797,bhasker,72,76,47,18,53.25,SC
2300798,bhatari,53,70,24,64,52.75,General
2300799,bhateri,82,71,76,65,73.5,General
2300800,bhatri,80,83,47,56,66.5,EWS
2300801,bhauk,48,91,69,58,66.5,General
2300802,bhavana,38,78,38,78,58,General
2300803,bhavesh,80,66,23,60,57.25,General
2300804,bhavisaya,48,96,75,40,64.75,General
2300805,bhavishy,29,90,88,20,56.75,SC
2300806,bhavishya,89,82,57,42,67.5,General
2300807,bhavna,75,75,24,36,52.5,ST
2300808,bhavuk,47,93,69,80,72.25,EWS
2300809,bhawan,44,69,93,78,71,General
2300810,bhawana,26,73,17,79,48.75,EWS
2300811,bhawani,32,91,62,87,68,ST
2300812,bhawar,64,90,89,27,67.5,EWS
2300813,bhawari,100,100,73,53,81.5,SC
2300814,bhawna,31,90,54,22,49.25,EWS
2300815,bheem,98,68,51,75,73,General
2300816,bheema,91,94,40,86,77.75,EWS
2300817,bhemji,79,75,36,93,70.75,SC
2300818,bherav,40,86,97,76,74.75,EWS
2300819,bhhatu,16,93,90,61,65,EWS
2300820,bhikhari,71,100,95,15,70.25,EWS
2300821,bhiki,54,82,56,98,72.5,EWS
2300822,bhim,41,92,17,35,46.25,EWS
2300823,bhima,32,100,50,29,52.75,SC
2300824,bhimsen,85,86,35,23,57.25,ST
2300825,bhisan,38,73,27,67,51.25,ST
2300826,bhismpal,30,80,40,23,43.25,ST
2300827,bhiva,44,72,72,23,52.75,ST
2300828,bhojaram,96,99,40,70,76.25,ST
2300829,bhojpal,40,69,48,20,44.25,General
2300830,bhola,63,84,42,73,65.5,ST
2300831,bholaram,51,99,92,68,77.5,General
2300832,bhole,93,82,52,24,62.75,General
2300833,bholi,45,79,82,64,67.5,SC
2300834,bholu,31,80,61,78,62.5,General
2300835,bhonu,41,82,81,94,74.5,EWS
2300836,bhoop,32,66,88,43,57.25,EWS
2300837,bhoopsingh,42,72,51,58,55.75,SC
2300838,bhoori,69,75,21,30,48.75,EWS
2300839,bhopal,51,76,44,47,54.5,SC
2300840,bhorelal,49,69,37,26,45.25,EWS
2300841,bhotra,59,85,18,78,60,General
2300842,bhram,31,70,18,65,46,EWS
2300843,bhramanand,38,70,77,87,68,ST
2300844,bhrat,99,72,22,55,62,General
2300845,bhrkat,99,67,99,59,81,EWS
2300846,bhteri,21,99,60,72,63,General
2300847,bhud,88,87,98,36,77.25,EWS
2300848,bhudev,34,75,30,79,54.5,SC
2300849,bhudevi,57,92,89,33,67.75,EWS
2300850,bhudhashen,88,92,53,39,68,EWS
2300851,bhudhi,65,94,70,62,72.75,General
2300852,bhulaee,41,69,56,57,55.75,ST
2300853,bhulan,35,100,52,59,61.5,SC
2300854,bhuli,47,97,93,77,78.5,ST
2300855,bhumika,56,89,34,83,65.5,General
2300856,bhundki,97,96,83,72,87,General
2300857,bhuneshwar,63,74,15,95,61.75,EWS
2300858,bhup,84,74,26,49,58.25,ST
2300859,bhupen,77,92,33,59,65.25,ST
2300860,bhupendar,49,90,44,45,57,EWS
2300861,bhupender,89,65,82,98,83.5,ST
2300862,bhupendra,63,75,54,39,57.75,EWS
2300863,bhupesh,81,72,84,93,82.5,General
2300864,bhura,44,96,60,69,67.25,General
2300865,bhuralal,19,65,96,33,53.25,SC
2300866,bhure,73,78,97,77,81.25,SC
2300867,bhuri,94,76,68,43,70.25,General
2300868,bhusan,98,70,75,75,79.5,ST
2300869,bhushan,35,84,95,75,72.25,SC
2300870,bhuvneshwar,18,82,46,79,56.25,SC
2300871,bhuwan,31,70,97,52,62.5,General
2300872,bidami,39,99,77,89,76,ST
2300873,bidhya,27,77,17,19,35,ST
2300874,bidur,89,97,68,88,85.5,General
2300875,bigan,59,97,41,84,70.25,SC
2300876,biitu,65,75,87,93,80,ST
2300877,bijali,98,93,24,88,75.75,SC
2300878,bijander,33,80,85,77,68.75,ST
2300879,bijender,75,76,20,64,58.75,EWS
2300880,bijendra,91,71,30,35,56.75,ST
2300881,bikki,26,77,82,90,68.75,General
2300882,bikram,58,76,36,79,62.25,ST
2300883,bilal,68,97,34,31,57.5,ST
2300884,bilke,30,89,72,96,71.75,ST
2300885,bilkis,40,76,63,91,67.5,EWS
2300886,bima,36,73,29,94,58,ST
2300887,bimla,33,93,35,35,49,EWS
2300888,bimlesh,86,87,62,17,63,General
2300889,bina,63,86,86,32,66.75,EWS
2300890,binani,61,86,88,75,77.5,ST
2300891,binda,93,84,53,66,74,General
2300892,binder,34,81,84,44,60.75,SC
2300893,bindi,40,98,99,88,81.25,General
2300894,bindiya,78,96,88,50,78,General
2300895,bindu,44,86,52,33,53.75,EWS
2300896,bindvasini,91,82,52,49,68.5,General
2300897,binita,70,71,76,41,64.5,SC
2300898,binja,73,96,21,40,57.5,ST
2300899,binnu,36,93,30,42,50.25,General
2300900,binpal,53,75,80,70,69.5,EWS
2300901,bintu,25,98,100,49,68,General
2300902,binu,78,70,58,38,61,ST
2300903,bipin,21,96,15,25,39.25,SC
2300904,bipnesh,37,67,93,84,70.25,ST
2300905,bir,61,93,81,98,83.25,ST
2300906,biraj,85,80,39,33,59.25,ST
2300907,birajbhushan,19,86,42,49,49,General
2300908,birajpal,25,69,71,56,55.25,ST
2300909,biram,17,83,70,73,60.75,EWS
2300910,biran,49,88,32,94,65.75,ST
2300911,birbal,53,69,17,46,46.25,ST
2300912,birender,55,76,85,69,71.25,General
2300913,birgesh,30,88,52,38,52,EWS
2300914,birij,35,74,92,56,64.25,EWS
2300915,birjesh,62,72,64,17,53.75,SC
2300916,birju,70,78,91,88,81.75,EWS
2300917,birma,53,78,37,99,66.75,General
2300918,birmadevi,40,93,43,94,67.5,ST
2300919,birmati,70,97,50,41,64.5,SC
2300920,bironica,49,97,58,49,63.25,ST
2300921,birpal,94,96,17,20,56.75,SC
2300922,birtha,47,100,18,68,58.25,EWS
2300923,biru,48,100,76,54,69.5,EWS
2300924,bishan,59,98,83,24,66,EWS
2300925,bishana,60,87,21,48,54,General
2300926,bishesh,62,71,98,72,75.75,EWS
2300927,bishnu,65,81,25,20,47.75,General
2300928,bishun,72,81,74,65,73,ST
2300929,bismilla,43,70,68,53,58.5,General
2300930,bisto,91,81,94,34,75,SC
2300931,bitoo,18,73,30,80,50.25,General
2300932,bittan,93,71,56,88,77,General
2300933,bitto,99,82,98,23,75.5,SC
2300934,bittoo,17,81,92,77,66.75,SC
2300935,bittu,59,98,82,40,69.75,General
2300936,bivla,78,73,73,100,81,ST
2300937,biwa,53,68,85,60,66.5,ST
2300938,bobbi,49,80,73,18,55,ST
2300939,bobby,82,80,34,60,64,EWS
2300940,bobi,72,75,59,70,69,ST
2300941,boby,32,73,82,65,63,ST
2300942,bodh,57,95,76,83,77.75,SC
2300943,bodu,41,77,32,96,61.5,General
2300944,boduram,71,81,19,40,52.75,EWS
2300945,bohati,41,76,93,51,65.25,EWS
2300946,braham,90,100,47,36,68.25,General
2300947,brahamprakash,54,69,53,27,50.75,ST
2300948,brahmanand,56,86,86,97,81.25,EWS
2300949,braj,32,74,52,42,50,ST
2300950,brajendra,82,68,63,39,63,SC
2300951,bram,32,99,35,45,52.75,EWS
2300952,brij,37,85,78,45,61.25,EWS
2300953,brijesh,92,66,17,94,67.25,SC
2300954,brijlal,51,76,74,22,55.75,EWS
2300955,brijmohan,77,93,65,26,65.25,ST
2300956,brijnandan,88,69,50,89,74,General
2300957,brijpal,32,93,80,18,55.75,ST
2300958,brijshwaer,95,67,81,85,82,SC
2300959,brinda,67,99,79,48,73.25,EWS
2300960,brkha,73,95,40,28,59,ST
2300961,bsram,84,85,22,22,53.25,SC
2300962,buchhi,52,70,43,81,61.5,General
2300963,buddha,17,79,84,98,69.5,SC
2300964,buddhi,85,71,89,22,66.75,ST
2300965,budh,67,97,55,17,59,General
2300966,budhan,83,70,29,28,52.5,General
2300967,budhi,43,85,46,95,67.25,EWS
2300968,budho,86,97,24,88,73.75,General
2300969,budhram,15,93,20,90,54.5,SC
2300970,budhu,50,65,60,60,58.75,SC
2300971,budhwanti,98,72,86,48,76,EWS
2300972,buhan,95,95,51,67,77,ST
2300973,buity,93,78,50,84,76.25,EWS
2300974,bulad,25,89,52,56,55.5,General
2300975,bulbul,25,88,66,18,49.25,SC
2300976,bulet,53,96,75,24,62,General
2300977,bunda,92,92,21,30,58.75,EWS
2300978,bundel,23,89,77,70,64.75,EWS
2300979,bundhu,89,71,42,69,67.75,General
2300980,bunti,90,87,78,16,67.75,SC
2300981,bunty,64,99,80,24,66.75,EWS
2300982,bupal,61,81,46,55,60.75,ST
2300983,bushara,25,71,80,38,53.5,ST
2300984,bushra,31,93,46,71,60.25,SC
2300985,busness,64,80,63,20,56.75,General
2300986,busra,39,95,25,82,60.25,EWS
2300987,captain,24,74,85,23,51.5,EWS
2300988,chabi,90,68,44,60,65.5,SC
2300989,chahat,73,67,21,92,63.25,General
2300990,chain,93,94,98,44,82.25,ST
2300991,chajju,33,88,24,70,53.75,SC
2300992,chakra,31,69,25,61,46.5,ST
2300993,chama,86,86,65,16,63.25,SC
2300994,chaman,29,92,67,18,51.5,SC
2300995,chamanlal,93,80,51,70,73.5,General
2300996,chameli,78,67,16,73,58.5,General
2300997,champa,29,88,80,30,56.75,General
2300998,chanab,42,79,86,59,66.5,EWS
2300999,chanchal,74,92,90,90,86.5,SC
2301000,chanchl,48,98,16,59,55.25,EWS
2301001,chand,35,83,56,83,64.25,SC
2301002,chanda,86,75,79,60,75,General
2301003,chandabai,82,83,29,62,64,EWS
2301004,chandan,53,69,46,52,55,SC
2301005,chandani,66,84,63,46,64.75,ST
2301006,chandar,23,93,100,16,58,ST
2301007,chanden,61,86,50,96,73.25,SC
2301008,chander,54,89,86,28,64.25,ST
2301009,chanderbal,73,89,88,43,73.25,General
2301010,chanderkala,18,82,25,70,48.75,EWS
2301011,chanderkali,66,96,83,45,72.5,EWS
2301012,chanderkanta,61,65,54,82,65.5,General
2301013,chandermani,63,98,98,60,79.75,EWS
2301014,chanderpal,55,83,52,57,61.75,SC
2301015,chanderwati,39,92,81,32,61,EWS
2301016,chandesh,86,78,81,24,67.25,General
2301017,chandeshwar,21,72,32,87,53,General
2301018,chandi,33,85,70,92,70,EWS
2301019,chandini,31,79,16,24,37.5,EWS
2301020,chandki,74,99,83,27,70.75,EWS
2301021,chandkor,90,68,32,61,62.75,EWS
2301022,chandni,86,65,81,77,77.25,EWS
2301023,chando,16,100,91,87,73.5,EWS
2301024,chandpreet,18,83,46,35,45.5,EWS
2301025,chandra,82,100,89,75,86.5,EWS
2301026,chandracala,58,93,61,58,67.5,SC
2301027,chandrakala,33,78,61,76,62,General
2301028,chandrashekhar,24,73,48,42,46.75,SC
2301029,chandrawati,82,91,55,97,81.25,EWS
2301030,chandreshwar,85,91,51,90,79.25,SC
2301031,chandrika,50,91,34,37,53,EWS
2301032,chandrram,15,69,28,89,50.25,ST
2301033,chandru,54,90,58,41,60.75,General
2301034,chandu,28,89,44,20,45.25,SC
2301035,chango,54,85,42,65,61.5,EWS
2301036,channu,82,78,91,32,70.75,EWS
2301037,chanpa,58,92,42,28,55,ST
2301038,chappla,45,90,61,81,69.25,EWS
2301039,charan,43,81,27,22,43.25,SC
2301040,charanjeet,94,72,40,88,73.5,SC
2301041,charnjeet,62,68,38,52,55,SC
2301042,charu,88,71,59,16,58.5,EWS
2301043,chatan,71,81,99,42,73.25,SC
2301044,chatar,44,72,43,76,58.75,SC
2301045,chaterpal,20,73,53,27,43.25,ST
2301046,chatter,30,74,44,59,51.75,SC
2301047,chaturbhuj,95,81,55,99,82.5,EWS
2301048,chaya,68,80,15,73,59,General
2301049,cheddi,18,91,24,97,57.5,EWS
2301050,cheete,96,98,96,68,89.5,SC
2301051,chela,43,69,25,68,51.25,ST
2301052,chertamani,59,85,90,87,80.25,ST
2301053,chet,65,75,99,100,84.75,ST
2301054,chetan,28,67,96,25,54,SC
2301055,chetana,94,79,65,79,79.25,EWS
2301056,chetanram,35,77,100,40,63,General
2301057,chetanya,97,96,89,83,91.25,SC
2301058,chetna,84,69,66,33,63,SC
2301059,chetram,45,95,41,90,67.75,SC
2301060,chettan,78,92,76,76,80.5,ST
2301061,chhabeel,81,71,38,33,55.75,General
2301062,chhabi,81,85,45,57,67,ST
2301063,chhabil,53,77,76,41,61.75,SC
2301064,chhagan,68,82,46,27,55.75,EWS
2301065,chhagana,98,95,75,61,82.25,General
2301066,chhamo,32,99,83,40,63.5,ST
2301067,chhano,33,82,81,45,60.25,SC
2301068,chhanoyar,65,90,94,68,79.25,SC
2301069,chhantu,83,86,24,44,59.25,General
2301070,chhanya,46,73,79,73,67.75,ST
2301071,chhatar,88,88,65,72,78.25,EWS
2301072,chhaterwati,64,94,63,97,79.5,General
2301073,chhavi,69,88,46,78,70.25,General
2301074,chhaya,97,68,39,34,59.5,SC
2301075,chhedilal,65,70,95,81,77.75,EWS
2301076,chhidu,64,66,90,79,74.75,General
2301077,chhinderpal,18,74,71,85,62,EWS
2301078,chhitar,80,96,18,90,71,General
2301079,chhotelal,58,85,93,45,70.25,ST
2301080,chhoti,54,72,95,55,69,ST
2301081,chhotu,29,72,26,57,46,EWS
2301082,chhotudevi,90,94,64,99,86.75,ST
2301083,chiddu,15,100,25,66,51.5,ST
2301084,chinki,24,68,75,56,55.75,EWS
2301085,chinku,18,84,64,20,46.5,General
2301086,chinta,85,72,22,86,66.25,EWS
2301087,chintan,44,82,78,24,57,SC
2301088,chintu,29,97,66,34,56.5,General
2301089,chinu,78,66,55,49,62,SC
2301090,chirag,44,78,51,53,56.5,EWS
2301091,chiranjavi,92,85,50,89,79,ST
2301092,chitprit,68,87,38,19,53,EWS
2301093,chitra,37,98,48,52,58.75,ST
2301094,chitrangan,55,94,50,53,63,SC
2301095,chitranjan,91,83,42,38,63.5,SC
2301096,chitro,17,72,43,67,49.75,EWS
2301097,chitu,15,99,32,23,42.25,SC
2301098,chnada,47,67,15,94,55.75,EWS
2301099,chnda,67,84,90,15,64,General
2301100,chndrakla,67,90,65,98,80,General
2301101,choga,64,83,90,17,63.5,ST
2301102,chom,67,81,49,45,60.5,EWS
2301103,chootu,33,69,15,78,48.75,ST
2301104,chorag,98,72,40,99,77.25,SC
2301105,chosh,71,66,28,38,50.75,General
2301106,chotan,23,72,77,97,67.25,ST
2301107,chote,99,74,18,50,60.25,EWS
2301108,chotelal,98,74,40,38,62.5,EWS
2301109,choti,86,68,29,56,59.75,General
2301110,chotibai,41,84,19,45,47.25,General
2301111,chotti,79,75,50,75,69.75,General
2301112,chottu,29,88,82,43,60.5,ST
2301113,chotu,64,70,54,91,69.75,General
2301114,chotum,58,94,29,55,59,ST
2301115,choturam,43,65,27,82,54.25,ST
2301116,chran,57,87,73,90,76.75,General
2301117,chtar,72,94,97,21,71,SC
2301118,chtarpal,94,82,15,100,72.75,EWS
2301119,chumki,72,99,78,41,72.5,SC
2301120,chunaram,21,98,43,73,58.75,EWS
2301121,chuni,78,88,36,96,74.5,General
2301122,chunni,82,96,88,87,88.25,ST
2301123,chunnu,32,69,73,47,55.25,ST
2301124,chura,93,71,98,62,81,General
2301125,constable,33,92,99,32,64,General
2301126,cosmic,96,80,82,70,82,SC
2301127,daaud,43,70,76,88,69.25,SC
2301128,dabbu,95,70,49,98,78,EWS
2301129,dabu,29,75,82,18,51,General
2301130,dakch,89,94,88,48,79.75,EWS
2301131,daks,45,72,46,65,57,EWS
2301132,daksh,24,88,43,64,54.75,ST
2301133,dakshina,26,99,61,24,52.5,SC
2301134,dakshya,70,67,69,30,59,ST
2301135,dal,66,69,59,96,72.5,SC
2301136,dalchand,92,76,75,81,81,General
2301137,daler,61,71,74,94,75,SC
2301138,dali,100,95,39,16,62.5,ST
2301139,dalima,15,75,91,82,65.75,General
2301140,dalip,19,82,39,92,58,EWS
2301141,daljeet,28,83,90,25,56.5,SC
2301142,daljit,74,87,21,48,57.5,ST
2301143,dalpat,91,74,32,44,60.25,EWS
2301144,dama,40,77,96,28,60.25,ST
2301145,daman,47,70,18,22,39.25,EWS
2301146,damanjeet,57,95,94,69,78.75,General
2301147,damini,89,92,76,96,88.25,EWS
2301148,damodar,95,100,40,16,62.75,SC
2301149,dana,70,89,49,56,66,ST
2301150,daniel,55,82,67,70,68.5,General
2301151,danish,60,94,28,18,50,ST
2301152,danista,65,97,22,31,53.75,General
2301153,danveer,72,99,97,49,79.25,SC
2301154,danwati,43,86,94,32,63.75,General
2301155,dara,15,81,87,76,64.75,EWS
2301156,darfasha,32,90,90,21,58.25,EWS
2301157,dariya,47,72,94,84,74.25,ST
2301158,darkash,91,88,97,19,73.75,ST
2301159,darshan,58,93,88,37,69,ST
2301160,darshana,67,72,94,46,69.75,EWS
2301161,darshna,63,73,99,67,75.5,EWS
2301162,dasharath,65,69,92,84,77.5,General
2301163,dashrath,90,70,83,98,85.25,EWS
2301164,data,84,86,82,46,74.5,EWS
2301165,dataterya,61,99,80,68,77,General
2301166,dauad,90,73,86,25,68.5,SC
2301167,dauji,23,78,98,16,53.75,EWS
2301168,daulat,40,67,96,52,63.75,EWS
2301169,daveena,20,67,99,84,67.5,EWS
2301170,davender,91,95,96,98,95,ST
2301171,davendra,64,70,95,21,62.5,SC
2301172,davinder,61,80,93,15,62.25,EWS
2301173,daya,54,97,86,16,63.25,General
2301174,dayal,24,83,87,44,59.5,SC
2301175,dayaram,54,98,84,17,63.25,SC
2301176,dayawati,99,80,91,88,89.5,SC
2301177,deba,92,93,95,50,82.5,SC
2301178,deeksha,44,78,90,41,63.25,EWS
2301179,deelip,63,50,84,76,68.25,EWS
2301180,deen,40,21,98,48,51.75,General
2301181,deendyal,94,86,95,43,79.5,EWS
2301182,deep,55,98,81,61,73.75,General
2301183,deepa,40,34,88,92,63.5,General
2301184,deepaak,26,16,100,52,48.5,ST
2301185,deepak,91,95,80,56,80.5,ST
2301186,deepali,56,86,97,94,83.25,SC
2301187,deepan,32,69,81,30,53,ST
2301188,deepanker,18,97,88,27,57.5,ST
2301189,deepanshi,29,92,83,91,73.75,General
2301190,deepanshu,76,72,99,85,83,General
2301191,deepansu,34,32,95,47,52,ST
2301192,deepanti,87,90,95,60,83,ST
2301193,deepchand,66,42,80,53,60.25,SC
2301194,deepender,41,64,81,40,56.5,EWS
2301195,deepi,48,63,92,71,68.5,SC
2301196,deepika,76,81,98,70,81.25,SC
2301197,deepka,76,31,87,50,61,SC
2301198,deepmala,21,83,80,36,55,EWS
2301199,deepnarayan,20,23,81,72,49,General
2301200,deepshikha,39,77,92,71,69.75,EWS
2301201,deepti,79,62,84,96,80.25,EWS
2301202,deepu,53,36,82,35,51.5,EWS
2301203,deepvhand,57,91,90,77,78.75,ST
2301204,deeraj,55,27,93,33,52,ST
2301205,deerendra,16,52,92,60,55,General
2301206,deewan,85,18,100,60,65.75,ST
2301207,deeya,21,70,99,42,58,EWS
2301208,denesh,86,58,81,28,63.25,EWS
2301209,deni,84,53,94,92,80.75,ST
2301210,deou,54,93,84,25,64,EWS
2301211,depali,37,73,90,80,70,ST
2301212,depander,53,33,97,38,55.25,ST
2301213,desh,91,92,94,42,79.75,SC
2301214,deshraj,47,54,82,31,53.5,SC
2301215,dev,15,97,82,54,62,SC
2301216,deva,17,87,97,63,66,General
2301217,devanand,87,64,81,61,73.25,ST
2301218,devanti,30,45,98,67,60,EWS
2301219,devasheeh,21,88,80,99,72,EWS
2301220,devashish,58,92,85,50,71.25,SC
